,COUNTRY_NAME,COUNTRY_CODE,INDICATOR_NAME,INDICATOR_CODE,YEAR,GDP_USD
13288,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2009,329787628928.4715
13290,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2009,4201000000.0
13291,Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2009,106014659770.22217
13292,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2009,592622502.3608593
13293,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2009,60781014428238.94
13294,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2009,584706020.2138568
13295,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2009,5015894692.970269
13296,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2009,25130274124.252453
13297,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2009,329753048857.0519
13298,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2009,15328342303.957512
13299,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2009,9665793300.0
13300,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2010,2390502793.296089
13301,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2010,847409491176.1974
13302,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2010,15856678596.148008
13303,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2010,591582966686.4966
13304,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2010,83799496611.2004
13305,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2010,11926922828.991106
13306,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2010,3449966856.6883206
13307,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2010,2311236505303.5557
13308,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2010,289787338325.3914
13309,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2010,423627422092.4897
13310,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2010,9260284937.797813
13311,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2010,573000000.0
13312,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2010,1148700000.0
13313,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2010,1147589183475.7334
13314,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2010,392275107258.6674
13315,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2010,52909294791.92624
13316,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2010,2032135246.5000358
13317,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2010,481420882905.0009
13318,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2010,9535344283.47295
13319,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2010,10109618964.284754
13320,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2010,115279077465.22643
13321,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2010,50682061053.20157
13322,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2010,25713271276.595745
13323,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2010,10095760000.0
13324,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2010,17176781045.596737
13325,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2010,57222490768.71434
13326,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2010,1377177100.0
13327,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2010,6634526000.0
13328,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2010,19649631314.048203
13329,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2208838108577.0903
13330,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2010,4530000000.0
13331,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2010,13707370737.073708
13332,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2010,1547991317.8118262
13333,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2010,12786654498.35139
13334,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2010,2142591375.8505301
13335,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1617343367486.2585
13336,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2010,1318170441878.329
13337,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2010,603434493402.6786
13339,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2010,218537551220.12344
13340,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2010,6087163874510.73
13341,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2010,34936305296.88337
13342,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2010,27507499709.071022
13343,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2010,21565720044.463406
13344,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2010,13135580695.247307
13345,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2010,286563105192.457
13346,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2010,907978723.5475916
13347,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2010,1664310769.5522876
13348,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2010,37658614803.29194
13349,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2010,64524447018.31224
13350,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2010,64328000000.0
13352,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2010,4156990759.630385
13353,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2010,25732432719.07729
13354,Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2010,209069940963.17725
13355,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2010,3399667820000.0063
13356,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2010,1128611700.361803
13357,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2010,493825925.9259259
13358,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2010,321995279401.5016
13359,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2010,53860175555.996124
13360,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2010,161207270185.2499
13361,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2010,7857940027950.883
13362,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2010,8800252056399.508
13363,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2010,17032318785636.455
13364,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2010,3119371993286.6597
13365,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2010,21025774332076.332
13366,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2010,69555367000.0
13367,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2010,218983666061.706
13368,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2010,12641279097270.084
13369,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2010,1589515447.1544716
13370,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2010,1422108199783.3362
13371,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2010,19523477325.623463
13372,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2010,29933790334.34179
13373,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2010,14557639624574.1
13374,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2010,1689111118050.4148
13375,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2010,249424310816.66714
13376,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2010,3140508835.9484963
13377,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2010,2645187882116.672
13378,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2010,2320424601.2695365
13379,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2010,296944100.0
13380,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2010,14372591916.47923
13381,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2010,2491110093454.1836
13382,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2010,12243505582.674072
13383,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2010,32197272797.202797
13385,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2010,6853467857.611266
13386,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2010,1543292392.5460517
13387,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2010,849878424.2259864
13388,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2010,16314443428.940796
13389,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2010,297124961971.50055
13390,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2010,771013259.2592592
13391,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2010,2503156060.5252395
13392,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2010,40676432028.593414
13393,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2010,4949000000.0
13394,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2010,3432913073.2415423
13395,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2010,45501311138168.914
13396,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2010,228637697575.03992
13397,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2010,15729649158.588303
13398,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2010,504925441382.3011
13399,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2010,60426018629.299194
13400,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2010,11859315078.790163
13401,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2010,132231134158.60806
13402,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2010,20069233888439.93
13403,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2010,21735598818584.297
13404,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2010,1666849397681.6396
13405,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2010,709848482641.0604
13406,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2010,755094160363.0709
13407,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2010,957677901673.4082
13408,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2010,5920177688.504327
13409,India,IND,GDP (current US$),NY.GDP.MKTP.CD,2010,1675615335600.5637
13411,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2010,221876011283.50043
13412,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2010,486807615326.1469
13413,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2010,138516722649.57266
13414,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2010,13751161917.739773
13415,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2010,234654589559.973
13416,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2010,2136099955236.671
13417,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2010,13220556882.704617
13418,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2010,27133804225.352116
13419,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2010,5759071769013.113
13420,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2010,148047348240.64334
13421,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2010,45405587556.73127
13422,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2010,4794357795.071392
13423,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2010,11242275198.978273
13424,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2010,156120439.25483122
13425,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2010,760170370.3703703
13426,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2010,1144066965324.4941
13427,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2010,115419399860.43263
13428,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2010,4547392504368.971
13429,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2010,7131773632.713686
13430,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2010,38443907042.30023
13431,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2010,1998000000.0
13432,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2010,74773444900.53679
13433,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2010,1486758037.037037
13434,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2010,5353326525498.804
13435,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2010,673059989995.3197
13436,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2010,578209113776.615
13437,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2010,5082366478.089942
13438,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2010,56725749221.90431
13439,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2010,5200810906398.357
13440,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2010,20604942626457.734
13441,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2010,2234731973.55119
13442,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2010,13510527121079.31
13443,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2010,37128694028.24299
13444,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2010,56213985987.41678
13445,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2010,23956163076.55748
13446,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2010,28241858488.915546
13448,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2010,93216746661.59769
13449,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2010,5367625613.151266
13450,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2010,6974960345.371201
13451,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2010,9982711338.111248
13452,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2010,2588176054.6875
13453,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2010,2972458255990.4126
13454,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2010,1057801295584.0457
13455,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2010,160407100.0
13456,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2010,20041628752133.19
13457,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2010,9407168702.431301
13458,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2010,10689167195.337536
13459,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2010,9035932122.49768
13460,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2010,37796052938.72776
13461,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2010,1579524587809.9534
13462,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2010,4143033275.884927
13463,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2010,7189481824.072877
13464,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2010,799000000.0
13465,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2010,11104648673.001553
13466,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2010,5628882266.377666
13467,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2010,10003670690.349657
13468,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2010,6959655570.890982
13469,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2010,255016609232.87076
13470,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2010,16616030620486.258
13471,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2010,11431334447.430527
13472,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2010,9364350064.990026
13473,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2010,7851191899.340796
13474,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2010,361456622215.72125
13475,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2010,8758592272.105785
13476,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2010,847380859016.6683
13477,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2010,428757038466.84106
13478,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2010,16002656434.474615
13479,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2010,47564520.39108606
13480,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2010,146517541181.254
13481,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2010,45201355921844.38
13482,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2010,64993498049.414825
13483,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2010,322471061693.2903
13484,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2010,177165635077.06534
13485,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2010,29440287581.2675
13486,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2010,147528937028.77774
13487,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2010,208368726860.8284
13488,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2010,185943000.0
13489,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2010,14250755231.125656
13490,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2010,479834179020.32965
13491,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2010,1037776079579.7484
13492,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2010,98381300000.0
13494,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2010,238113003233.28378
13495,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2010,27237782849.6908
13496,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2010,9681500000.0
13497,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2010,6566818383.3008585
13498,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2010,42641854786448.91
13500,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2010,125122306346.15384
13501,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2010,166309355234.58887
13502,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2010,1524917468442.0063
13503,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2010,6121234528.988259
13504,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2010,2060781299767.8818
13505,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2010,528207332640.0
13506,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2010,58962978034.48276
13507,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2010,16121314670.965288
13508,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2010,239809387605.42722
13509,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2010,846797693.5953871
13510,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2010,2578026297.159125
13511,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2010,18447920000.0
13512,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2010,1881214370.9399445
13514,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2010,41819468691.82505
13515,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2010,1437689406308.454
13516,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2010,14602072410.950586
13517,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2010,1438659084421.256
13518,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2010,393562327094.90326
13519,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2010,196652514.26725528
13520,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2010,4368398047.643331
13521,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2010,90801178162.25017
13522,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2010,48208240226.450096
13523,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2010,495812558843.31036
13524,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2010,4438778424.302027
13526,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2010,969936525.2987288
13527,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2010,252518218262.80624
13528,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2010,686787810.0
13529,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2010,10668102734.813234
13530,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2010,7847738925829.127
13531,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2010,3659632190936.2886
13532,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2010,3429461495.4133463
13533,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2010,341104820155.4644
13534,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2010,5642178579.58438
13535,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2010,22583157894.736843
13536,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2010,5159145710518.224
13537,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2010,881827800.0
13538,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2010,1569843087809.9534
13539,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2010,366840012.44232464
13540,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2010,2060781299767.8818
13541,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2010,1438659084421.2566
13542,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2010,22157948396.20422
13543,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2010,46206331261.10193
13544,Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2010,776992599946.7661
13545,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2010,31823518.620436616
13546,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2010,32014249841.415123
13547,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2010,26673441667.27784
13548,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2010,141209864408.48834
13549,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2010,14840817845734.842
13550,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2010,40284481651.90211
13551,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2010,14992052727000.0
13552,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2010,49765676402.449455
13553,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2010,681225925.9259259
13554,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2010,393192354510.6531
13556,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2010,4324000000.0
13557,Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2010,115931749697.24115
13558,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2010,670713208.0845522
13559,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2010,66500496746881.45
13560,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2010,663155954.9637442
13561,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2010,5344014317.9106455
13562,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2010,30906749533.221
13563,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2010,417365076968.2566
13564,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2010,20265559483.854828
13565,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2010,12041655200.0
13566,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2011,2549720670.3910613
13567,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,2011,943378184761.6395
13568,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2011,17805113118.89377
13569,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,2011,670962551547.5798
13570,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2011,111789686464.4413
13571,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2011,12890764531.328362
13572,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2011,3629203786.1915364
13573,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2011,2501780036770.702
13574,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2011,350666031313.8189
13575,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2011,530163281574.65753
13576,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2011,10142111334.496105
13577,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2011,570000000.0
